id_persona,nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo,Sexo
508,ECUATORIANA,,,,,,,,31,HOMBRE
509,ECUATORIANA,,,,,,,,39,HOMBRE
510,ECUATORIANA,,,,,,,,30,HOMBRE
511,ECUATORIANA,,,,,,,,,HOMBRE
512,ECUATORIANA,,,,,,,,26,HOMBRE
513,ECUATORIANA,,,,,,,,17,HOMBRE
514,ECUATORIANA,,,,,,,,37,HOMBRE
515,ECUATORIANA,,,,,,,,28,HOMBRE
516,ECUATORIANA,,,,,,,,32,HOMBRE
517,ECUATORIANA,,,,,,,,36,HOMBRE
518,ECUATORIANA,,,,,,,,24,HOMBRE
519,ECUATORIANA,,,,,,,,36,HOMBRE
520,ECUATORIANA,,,,,,,,26,HOMBRE
521,ECUATORIANA,,,,,,,,37,HOMBRE
522,ECUATORIANA,,,,,,,,38,HOMBRE
523,ECUATORIANA,,,,,,,,29,HOMBRE
524,ECUATORIANA,,,,,,,,35,HOMBRE
525,ECUATORIANA,,,,,,,,19,HOMBRE
526,ECUATORIANA,,,,,,,,38,HOMBRE
527,ECUATORIANA,,,,,,,,42,HOMBRE
528,ECUATORIANA,,,,,,,,39,HOMBRE
529,ECUATORIANA,,,,,,,,32,HOMBRE
530,ECUATORIANA,,,,,,,,28,HOMBRE
531,ECUATORIANA,,,,,,,,32,HOMBRE
532,ECUATORIANA,,,,,,,,46,HOMBRE
533,ECUATORIANA,,,,,,,,,HOMBRE
534,ECUATORIANA,,,,,,,,51,HOMBRE
535,ECUATORIANA,,,,,,,,31,HOMBRE
536,ECUATORIANA,,,,,,,,18,HOMBRE
537,ARGENTINA,,,,,,,,,HOMBRE
538,COLOMBIANA,,,,,,,,,HOMBRE
539,ECUATORIANA,,,,,,,,20,HOMBRE
540,ECUATORIANA,,,,,,,,17,HOMBRE
541,ECUATORIANA,,,,,,,,35,HOMBRE
542,ECUATORIANA,,,,,,,,38,HOMBRE
543,ECUATORIANA,,,,,,,,22,HOMBRE
544,ECUATORIANA,,,,,,,,33,HOMBRE
545,ECUATORIANA,,,,,,,,28,HOMBRE
546,ECUATORIANA,,,,,,,,34,HOMBRE
547,ECUATORIANA,,,,,,,,44,HOMBRE
548,ECUATORIANA,,,,,,,,28,HOMBRE
549,ECUATORIANA,,,,,,,,33,HOMBRE
550,ECUATORIANA,,,,,,,,37,HOMBRE
551,ECUATORIANA,,,,,,,,45,HOMBRE
552,ECUATORIANA,,,,,,,,13,HOMBRE
553,ECUATORIANA,,,,,,,,32,HOMBRE
554,ECUATORIANA,,,,,,,,57,HOMBRE
555,ECUATORIANA,,,,,,,,39,HOMBRE
556,ECUATORIANA,,,,,,,,54,HOMBRE
557,ECUATORIANA,,,,,,,,29,HOMBRE
558,ECUATORIANA,,,,,,,,53,HOMBRE
559,ECUATORIANA,,,,,,,,26,HOMBRE
560,ECUATORIANA,,,,,,,,40,HOMBRE
561,ECUATORIANA,,,,,,,,40,HOMBRE
562,ECUATORIANA,,,,,,,,22,HOMBRE
563,ECUATORIANA,,,,,,,,18,HOMBRE
564,ECUATORIANA,,,,,,,,18,HOMBRE
565,ECUATORIANA,,,,,,,,17,HOMBRE
566,ECUATORIANA,,,,,,,,36,HOMBRE
567,ECUATORIANA,,,,,,,,30,HOMBRE
568,ECUATORIANA,,,,,,,,45,HOMBRE
569,ECUATORIANA,,,,,,,,33,MUJER
570,ECUATORIANA,,,,,,,,23,HOMBRE
571,ECUATORIANA,,,,,,,,36,HOMBRE
572,ECUATORIANA,,,,,,,,27,HOMBRE
573,HONDUREÑA,,,,,,,,45,HOMBRE
574,ECUATORIANA,,,,,,,,,HOMBRE
575,ECUATORIANA,,,,,,,,32,HOMBRE
576,ECUATORIANA,,,,,,,,25,HOMBRE
577,ECUATORIANA,,,,,,,,33,HOMBRE
578,ECUATORIANA,,,,,,,,58,HOMBRE
579,ECUATORIANA,,,,,,,,,HOMBRE
580,ECUATORIANA,,,,,,,,56,HOMBRE
581,ECUATORIANA,,,,,,,,39,HOMBRE
582,ECUATORIANA,,,,,,,,26,HOMBRE
583,ECUATORIANA,,,,,,,,55,HOMBRE
584,ECUATORIANA,,,,,,,,42,HOMBRE
585,ECUATORIANA,,,,,,,,28,HOMBRE
586,ECUATORIANA,,,,,,,,51,HOMBRE
587,ECUATORIANA,,,,,,,,16,HOMBRE
588,ECUATORIANA,,,,,,,,31,HOMBRE
589,ECUATORIANA,,,,,,,,25,HOMBRE
590,ECUATORIANA,,,,,,,,16,HOMBRE
591,ECUATORIANA,,,,,,,,20,HOMBRE
592,ECUATORIANA,,,,,,,,,HOMBRE
593,ECUATORIANA,,,,,,,,16,HOMBRE
594,ECUATORIANA,,,,,,,,22,HOMBRE
595,ECUATORIANA,,,,,,,,36,MUJER
596,ECUATORIANA,,,,,,,,40,HOMBRE
597,ECUATORIANA,,,,,,,,23,HOMBRE
598,ECUATORIANA,,,,,,,,22,HOMBRE
599,ECUATORIANA,,,,,,,,33,HOMBRE
600,ECUATORIANA,,,,,,,,22,HOMBRE
601,ECUATORIANA,,,,,,,,25,HOMBRE
602,ECUATORIANA,,,,,,,,36,HOMBRE
603,ECUATORIANA,,,,,,,,51,HOMBRE
604,ECUATORIANA,,,,,,,,59,HOMBRE
605,ECUATORIANA,,,,,,,,52,HOMBRE
606,ECUATORIANA,,,,,,,,29,HOMBRE
607,ECUATORIANA,,,,,,,,26,HOMBRE
608,ECUATORIANA,,,,,,,,32,HOMBRE
609,ECUATORIANA,,,,,,,,36,HOMBRE
610,ECUATORIANA,,,,,,,,50,HOMBRE
611,ECUATORIANA,,,,,,,,46,HOMBRE
612,ECUATORIANA,,,,,,,,45,HOMBRE
613,ECUATORIANA,,,,,,,,30,HOMBRE
614,ECUATORIANA,,,,,,,,22,MUJER
615,ECUATORIANA,,,,,,,,21,MUJER
616,ECUATORIANA,,,,,,,,21,HOMBRE
617,ECUATORIANA,,,,,,,,35,HOMBRE
618,ECUATORIANA,,,,,,,,28,HOMBRE
619,ECUATORIANA,,,,,,,,36,HOMBRE
620,ECUATORIANA,,,,,,,,40,HOMBRE
621,COLOMBIANA,,,,,,,,,HOMBRE
622,VENEZOLANA,,,,,,,,,HOMBRE
623,ECUATORIANA,,,,,,,,21,HOMBRE
624,ECUATORIANA,,,,,,,,27,HOMBRE
625,ECUATORIANA,,,,,,,,30,HOMBRE
626,ECUATORIANA,,,,,,,,21,HOMBRE
627,ECUATORIANA,,,,,,,,42,HOMBRE
628,ECUATORIANA,,,,,,,,34,HOMBRE
629,ECUATORIANA,,,,,,,,28,HOMBRE
630,ECUATORIANA,,,,,,,,48,HOMBRE
631,ECUATORIANA,,,,,,,,23,MUJER
632,ECUATORIANA,,,,,,,,30,HOMBRE
633,ECUATORIANA,,,,,,,,17,HOMBRE
634,ECUATORIANA,,,,,,,,26,MUJER
635,ECUATORIANA,,,,,,,,37,MUJER
636,ECUATORIANA,,,,,,,,47,HOMBRE
637,ECUATORIANA,,,,,,,,48,HOMBRE
638,ECUATORIANA,,,,,,,,33,HOMBRE
639,ECUATORIANA,,,,,,,,43,HOMBRE
640,ECUATORIANA,,,,,,,,66,HOMBRE
641,ECUATORIANA,,,,,,,,37,MUJER
642,ECUATORIANA,,,,,,,,38,MUJER
643,ECUATORIANA,,,,,,,,37,HOMBRE
644,ECUATORIANA,,,,,,,,29,HOMBRE
645,ECUATORIANA,,,,,,,,47,HOMBRE
646,CHILENA,,,,,,,,,HOMBRE
647,ECUATORIANA,,,,,,,,33,HOMBRE
648,ECUATORIANA,,,,,,,,29,HOMBRE
649,ECUATORIANA,,,,,,,,26,HOMBRE
650,ECUATORIANA,,,,,,,,37,HOMBRE
651,ECUATORIANA,,,,,,,,36,HOMBRE
652,ECUATORIANA,,,,,,,,46,HOMBRE
653,ECUATORIANA,,,,,,,,20,HOMBRE
654,ECUATORIANA,,,,,,,,36,HOMBRE
655,ECUATORIANA,,,,,,,,43,HOMBRE
656,ECUATORIANA,,,,,,,,29,HOMBRE
657,ECUATORIANA,,,,,,,,45,HOMBRE
658,ECUATORIANA,,,,,,,,69,MUJER
659,ECUATORIANA,,,,,,,,27,HOMBRE
660,ECUATORIANA,,,,,,,,21,HOMBRE
661,ECUATORIANA,,,,,,,,61,HOMBRE
662,ECUATORIANA,,,,,,,,38,HOMBRE
663,ECUATORIANA,,,,,,,,25,HOMBRE
664,ECUATORIANA,,,,,,,,31,HOMBRE
665,ECUATORIANA,,,,,,,,43,HOMBRE
666,ECUATORIANA,,,,,,,,25,MUJER
667,ECUATORIANA,,,,,,,,28,MUJER
668,ECUATORIANA,,,,,,,,31,MUJER
669,ECUATORIANA,,,,,,,,22,HOMBRE
670,ECUATORIANA,,,,,,,,24,HOMBRE
671,ECUATORIANA,,,,,,,,56,HOMBRE
672,ECUATORIANA,,,,,,,,53,HOMBRE
673,ECUATORIANA,,,,,,,,41,HOMBRE
674,ECUATORIANA,,,,,,,,42,HOMBRE
675,ECUATORIANA,,,,,,,,19,HOMBRE
676,ECUATORIANA,,,,,,,,23,HOMBRE
677,ECUATORIANA,,,,,,,,26,HOMBRE
678,ECUATORIANA,,,,,,,,30,HOMBRE
679,ECUATORIANA,,,,,,,,19,HOMBRE
680,ECUATORIANA,,,,,,,,23,HOMBRE
681,ECUATORIANA,,,,,,,,63,HOMBRE
682,ECUATORIANA,,,,,,,,19,HOMBRE
683,ECUATORIANA,,,,,,,,50,HOMBRE
684,ECUATORIANA,,,,,,,,28,HOMBRE
685,ECUATORIANA,,,,,,,,41,HOMBRE
686,ECUATORIANA,,,,,,,,29,HOMBRE
687,ECUATORIANA,,,,,,,,21,HOMBRE
688,ECUATORIANA,,,,,,,,45,HOMBRE
689,ECUATORIANA,,,,,,,,32,HOMBRE
690,ECUATORIANA,,,,,,,,31,HOMBRE
691,ECUATORIANA,,,,,,,,24,HOMBRE
692,ECUATORIANA,,,,,,,,36,HOMBRE
693,ECUATORIANA,,,,,,,,43,HOMBRE
694,ECUATORIANA,,,,,,,,39,HOMBRE
695,ECUATORIANA,,,,,,,,36,HOMBRE
696,ECUATORIANA,,,,,,,,33,HOMBRE
697,ECUATORIANA,,,,,,,,42,HOMBRE
698,ECUATORIANA,,,,,,,,30,HOMBRE
699,ECUATORIANA,,,,,,,,19,HOMBRE
700,ECUATORIANA,,,,,,,,35,HOMBRE
701,ECUATORIANA,,,,,,,,22,HOMBRE
702,ECUATORIANA,,,,,,,,53,HOMBRE
703,ECUATORIANA,,,,,,,,28,HOMBRE
704,ECUATORIANA,,,,,,,,29,HOMBRE
705,ECUATORIANA,,,,,,,,23,HOMBRE
706,ECUATORIANA,,,,,,,,52,HOMBRE
707,ECUATORIANA,,,,,,,,31,HOMBRE
708,ECUATORIANA,,,,,,,,31,HOMBRE
709,ECUATORIANA,,,,,,,,28,HOMBRE
710,ECUATORIANA,,,,,,,,35,HOMBRE
711,ECUATORIANA,,,,,,,,24,HOMBRE
712,ECUATORIANA,,,,,,,,19,MUJER
713,ECUATORIANA,,,,,,,,35,HOMBRE
714,ECUATORIANA,,,,,,,,32,HOMBRE
715,ECUATORIANA,,,,,,,,60,MUJER
716,ECUATORIANA,,,,,,,,25,HOMBRE
717,VENEZOLANA,,,,,,,,,HOMBRE
718,ECUATORIANA,,,,,,,,18,HOMBRE
719,ECUATORIANA,,,,,,,,22,HOMBRE
720,ECUATORIANA,,,,,,,,26,HOMBRE
721,ECUATORIANA,,,,,,,,45,HOMBRE
722,ECUATORIANA,,,,,,,,27,HOMBRE
723,ECUATORIANA,,,,,,,,18,MUJER
724,ECUATORIANA,,,,,,,,30,HOMBRE
725,ECUATORIANA,,,,,,,,38,HOMBRE
726,ECUATORIANA,,,,,,,,30,HOMBRE
727,ECUATORIANA,,,,,,,,37,HOMBRE
728,ECUATORIANA,,,,,,,,38,HOMBRE
729,ECUATORIANA,,,,,,,,19,HOMBRE
730,ECUATORIANA,,,,,,,,24,HOMBRE
731,GUATEMALTECA,,,,,,,,29,HOMBRE
732,ECUATORIANA,,,,,,,,18,HOMBRE
733,ECUATORIANA,,,,,,,,32,HOMBRE
734,ECUATORIANA,,,,,,,,24,HOMBRE
735,ECUATORIANA,,,,,,,,19,HOMBRE
736,ECUATORIANA,,,,,,,,23,HOMBRE
737,ECUATORIANA,,,,,,,,21,HOMBRE
738,ECUATORIANA,,,,,,,,18,HOMBRE
739,ECUATORIANA,,,,,,,,23,HOMBRE
740,ECUATORIANA,,,,,,,,21,HOMBRE
741,ECUATORIANA,,,,,,,,37,HOMBRE
742,ECUATORIANA,,,,,,,,51,HOMBRE
743,ECUATORIANA,,,,,,,,31,HOMBRE
744,ECUATORIANA,,,,,,,,28,HOMBRE
745,ECUATORIANA,,,,,,,,29,HOMBRE
746,ECUATORIANA,,,,,,,,28,HOMBRE
747,ECUATORIANA,,,,,,,,,HOMBRE
748,ECUATORIANA,,,,,,,,27,HOMBRE
749,ECUATORIANA,,,,,,,,25,MUJER
750,ECUATORIANA,,,,,,,,39,HOMBRE
751,ECUATORIANA,,,,,,,,52,HOMBRE
752,ECUATORIANA,,,,,,,,30,MUJER
753,ECUATORIANA,,,,,,,,23,HOMBRE
754,ECUATORIANA,,,,,,,,30,HOMBRE
755,ECUATORIANA,,,,,,,,17,HOMBRE
756,ECUATORIANA,,,,,,,,29,HOMBRE
757,ECUATORIANA,,,,,,,,28,HOMBRE
758,ECUATORIANA,,,,,,,,21,HOMBRE
759,ECUATORIANA,,,,,,,,17,HOMBRE
760,ECUATORIANA,,,,,,,,54,HOMBRE
761,ECUATORIANA,,,,,,,,34,HOMBRE
762,VENEZOLANA,,,,,,,,,HOMBRE
763,ECUATORIANA,,,,,,,,22,HOMBRE
764,COLOMBIANA,,,,,,,,,MUJER
765,ECUATORIANA,,,,,,,,22,MUJER
766,ECUATORIANA,,,,,,,,18,HOMBRE
767,PERUANA,,,,,,,,,HOMBRE
768,ECUATORIANA,,,,,,,,27,HOMBRE
769,ECUATORIANA,,,,,,,,35,HOMBRE
770,ECUATORIANA,,,,,,,,42,HOMBRE
771,ECUATORIANA,,,,,,,,35,HOMBRE
772,ECUATORIANA,,,,,,,,30,HOMBRE
773,ECUATORIANA,,,,,,,,28,MUJER
774,ECUATORIANA,,,,,,,,34,MUJER
775,ECUATORIANA,,,,,,,,36,HOMBRE
776,ECUATORIANA,,,,,,,,27,HOMBRE
777,ECUATORIANA,,,,,,,,23,HOMBRE
778,ECUATORIANA,,,,,,,,20,HOMBRE
779,ECUATORIANA,,,,,,,,27,HOMBRE
780,ECUATORIANA,,,,,,,,48,HOMBRE
781,ECUATORIANA,,,,,,,,59,HOMBRE
782,ECUATORIANA,,,,,,,,25,HOMBRE
783,ECUATORIANA,,,,,,,,24,HOMBRE
784,ECUATORIANA,,,,,,,,44,HOMBRE
785,ECUATORIANA,,,,,,,,29,HOMBRE
786,ECUATORIANA,,,,,,,,24,MUJER
787,ECUATORIANA,,,,,,,,39,HOMBRE
788,ECUATORIANA,,,,,,,,50,HOMBRE
789,ECUATORIANA,,,,,,,,38,HOMBRE
790,ECUATORIANA,,,,,,,,37,HOMBRE
791,ECUATORIANA,,,,,,,,21,HOMBRE
792,ECUATORIANA,,,,,,,,27,HOMBRE
793,ECUATORIANA,,,,,,,,24,HOMBRE
794,ECUATORIANA,,,,,,,,20,HOMBRE
795,ECUATORIANA,,,,,,,,29,HOMBRE
796,ECUATORIANA,,,,,,,,25,HOMBRE
797,ECUATORIANA,,,,,,,,33,HOMBRE
798,ECUATORIANA,,,,,,,,41,HOMBRE
799,ECUATORIANA,,,,,,,,37,MUJER
800,ECUATORIANA,,,,,,,,19,MUJER
801,ECUATORIANA,,,,,,,,34,HOMBRE
802,ECUATORIANA,,,,,,,,25,HOMBRE
803,ECUATORIANA,,,,,,,,44,HOMBRE
804,ECUATORIANA,,,,,,,,23,HOMBRE
805,ECUATORIANA,,,,,,,,50,HOMBRE
806,ECUATORIANA,,,,,,,,34,MUJER
807,ECUATORIANA,,,,,,,,17,HOMBRE
808,ECUATORIANA,,,,,,,,16,HOMBRE
809,ECUATORIANA,,,,,,,,17,MUJER
810,COLOMBIANA,,,,,,,,,HOMBRE
811,ECUATORIANA,,,,,,,,17,HOMBRE
812,ECUATORIANA,,,,,,,,20,HOMBRE
813,ECUATORIANA,,,,,,,,41,HOMBRE
814,ECUATORIANA,,,,,,,,38,MUJER
815,ECUATORIANA,,,,,,,,50,HOMBRE
816,ECUATORIANA,,,,,,,,28,HOMBRE
817,ECUATORIANA,,,,,,,,54,MUJER
818,ECUATORIANA,,,,,,,,38,HOMBRE
819,ECUATORIANA,,,,,,,,19,MUJER
820,ECUATORIANA,,,,,,,,45,HOMBRE
821,ECUATORIANA,,,,,,,,34,HOMBRE
822,ECUATORIANA,,,,,,,,36,HOMBRE
823,ECUATORIANA,,,,,,,,24,HOMBRE
824,ECUATORIANA,,,,,,,,34,HOMBRE
825,ECUATORIANA,,,,,,,,33,HOMBRE
826,ECUATORIANA,,,,,,,,23,MUJER
827,ECUATORIANA,,,,,,,,48,HOMBRE
828,ECUATORIANA,,,,,,,,29,HOMBRE
829,ECUATORIANA,,,,,,,,28,HOMBRE
830,ECUATORIANA,,,,,,,,33,HOMBRE
831,ECUATORIANA,,,,,,,,52,MUJER
832,ECUATORIANA,,,,,,,,43,HOMBRE
833,ECUATORIANA,,,,,,,,25,MUJER
834,ECUATORIANA,,,,,,,,28,HOMBRE
835,ECUATORIANA,,,,,,,,41,HOMBRE
836,ECUATORIANA,,,,,,,,45,HOMBRE
837,ECUATORIANA,,,,,,,,30,HOMBRE
838,,,,,,,,,,HOMBRE
839,ECUATORIANA,,,,,,,,20,MUJER
840,ECUATORIANA,,,,,,,,40,MUJER
841,ECUATORIANA,,,,,,,,38,HOMBRE
842,ECUATORIANA,,,,,,,,34,HOMBRE
843,ECUATORIANA,,,,,,,,,HOMBRE
844,ECUATORIANA,,,,,,,,38,HOMBRE
845,ECUATORIANA,,,,,,,,24,HOMBRE
846,ECUATORIANA,,,,,,,,34,HOMBRE
847,ECUATORIANA,,,,,,,,22,HOMBRE
848,ECUATORIANA,,,,,,,,27,HOMBRE
849,ECUATORIANA,,,,,,,,33,HOMBRE
850,ECUATORIANA,,,,,,,,32,HOMBRE
851,ECUATORIANA,,,,,,,,25,HOMBRE
852,ECUATORIANA,,,,,,,,39,HOMBRE
853,ECUATORIANA,,,,,,,,50,HOMBRE
854,ECUATORIANA,,,,,,,,55,HOMBRE
855,ECUATORIANA,,,,,,,,39,HOMBRE
856,ECUATORIANA,,,,,,,,50,HOMBRE
857,ECUATORIANA,,,,,,,,43,HOMBRE
858,ECUATORIANA,,,,,,,,47,HOMBRE
859,ECUATORIANA,,,,,,,,27,HOMBRE
860,ECUATORIANA,,,,,,,,47,HOMBRE
861,ECUATORIANA,,,,,,,,28,HOMBRE
862,ECUATORIANA,,,,,,,,45,HOMBRE
863,ECUATORIANA,,,,,,,,16,MUJER
864,ECUATORIANA,,,,,,,,16,HOMBRE
865,ECUATORIANA,,,,,,,,42,HOMBRE
866,ECUATORIANA,,,,,,,,20,HOMBRE
867,ECUATORIANA,,,,,,,,42,HOMBRE
868,ECUATORIANA,,,,,,,,21,HOMBRE
869,ECUATORIANA,,,,,,,,28,HOMBRE
870,ECUATORIANA,,,,,,,,33,HOMBRE
871,PERUANA,,,,,,,,,HOMBRE
872,ECUATORIANA,,,,,,,,65,HOMBRE
873,ECUATORIANA,,,,,,,,50,HOMBRE
874,ECUATORIANA,,,,,,,,29,HOMBRE
875,PERUANA,,,,,,,,,HOMBRE
876,ECUATORIANA,,,,,,,,36,HOMBRE
877,ECUATORIANA,,,,,,,,22,HOMBRE
878,ECUATORIANA,,,,,,,,42,HOMBRE
879,COLOMBIANA,,,,,,,,,HOMBRE
880,ECUATORIANA,,,,,,,,20,HOMBRE
881,ECUATORIANA,,,,,,,,16,MUJER
882,ECUATORIANA,,,,,,,,21,HOMBRE
883,ECUATORIANA,,,,,,,,32,HOMBRE
884,ECUATORIANA,,,,,,,,40,HOMBRE
885,ECUATORIANA,,,,,,,,34,HOMBRE
886,ECUATORIANA,,,,,,,,56,HOMBRE
887,ECUATORIANA,,,,,,,,23,HOMBRE
888,ECUATORIANA,,,,,,,,47,HOMBRE
889,ECUATORIANA,,,,,,,,22,HOMBRE
890,ECUATORIANA,,,,,,,,19,HOMBRE
891,ECUATORIANA,,,,,,,,40,HOMBRE
892,ECUATORIANA,,,,,,,,22,HOMBRE
893,ECUATORIANA,,,,,,,,35,HOMBRE
894,ECUATORIANA,,,,,,,,18,HOMBRE
895,ECUATORIANA,,,,,,,,27,HOMBRE
896,ECUATORIANA,,,,,,,,34,HOMBRE
897,ECUATORIANA,,,,,,,,58,HOMBRE
898,ECUATORIANA,,,,,,,,47,HOMBRE
899,ECUATORIANA,,,,,,,,35,HOMBRE
900,ECUATORIANA,,,,,,,,27,HOMBRE
901,ECUATORIANA,,,,,,,,38,HOMBRE
902,ECUATORIANA,,,,,,,,21,HOMBRE
903,ECUATORIANA,,,,,,,,56,HOMBRE
904,ECUATORIANA,,,,,,,,39,HOMBRE
905,ECUATORIANA,,,,,,,,37,HOMBRE
906,ECUATORIANA,,,,,,,,48,HOMBRE
907,ECUATORIANA,,,,,,,,21,HOMBRE
908,ECUATORIANA,,,,,,,,56,HOMBRE
909,ECUATORIANA,,,,,,,,28,HOMBRE
910,ECUATORIANA,,,,,,,,19,HOMBRE
911,ECUATORIANA,,,,,,,,21,HOMBRE
912,ECUATORIANA,,,,,,,,37,HOMBRE
913,ECUATORIANA,,,,,,,,,HOMBRE
914,ECUATORIANA,,,,,,,,32,HOMBRE
915,ECUATORIANA,,,,,,,,38,HOMBRE
916,ECUATORIANA,,,,,,,,38,HOMBRE
917,ECUATORIANA,,,,,,,,20,HOMBRE
918,ECUATORIANA,,,,,,,,31,HOMBRE
919,ECUATORIANA,,,,,,,,49,HOMBRE
920,ECUATORIANA,,,,,,,,44,HOMBRE
921,ECUATORIANA,,,,,,,,40,HOMBRE
922,ECUATORIANA,,,,,,,,28,HOMBRE
923,ECUATORIANA,,,,,,,,36,HOMBRE
924,ECUATORIANA,,,,,,,,27,HOMBRE
925,ECUATORIANA,,,,,,,,52,HOMBRE
926,ECUATORIANA,,,,,,,,34,HOMBRE
927,ECUATORIANA,,,,,,,,34,HOMBRE
928,ECUATORIANA,,,,,,,,45,HOMBRE
929,ECUATORIANA,,,,,,,,33,HOMBRE
930,ECUATORIANA,,,,,,,,33,MUJER
931,ECUATORIANA,,,,,,,,17,HOMBRE
932,ECUATORIANA,,,,,,,,29,HOMBRE
933,ECUATORIANA,,,,,,,,62,HOMBRE
934,ECUATORIANA,,,,,,,,31,HOMBRE
935,ECUATORIANA,,,,,,,,38,HOMBRE
936,ECUATORIANA,,,,,,,,29,HOMBRE
937,ECUATORIANA,,,,,,,,35,HOMBRE
938,ECUATORIANA,,,,,,,,37,HOMBRE
939,ECUATORIANA,,,,,,,,52,HOMBRE
940,ECUATORIANA,,,,,,,,39,HOMBRE
941,ECUATORIANA,,,,,,,,24,HOMBRE
942,ECUATORIANA,,,,,,,,39,HOMBRE
943,ECUATORIANA,,,,,,,,55,HOMBRE
944,ECUATORIANA,,,,,,,,50,HOMBRE
945,ECUATORIANA,,,,,,,,48,HOMBRE
946,COLOMBIANA,,,,,,,,,HOMBRE
947,ECUATORIANA,,,,,,,,30,HOMBRE
948,ECUATORIANA,,,,,,,,37,HOMBRE
949,ECUATORIANA,,,,,,,,45,HOMBRE
950,ECUATORIANA,,,,,,,,27,HOMBRE
951,ECUATORIANA,,,,,,,,44,HOMBRE
952,ECUATORIANA,,,,,,,,44,HOMBRE
953,ECUATORIANA,,,,,,,,40,HOMBRE
954,ECUATORIANA,,,,,,,,24,HOMBRE
955,ECUATORIANA,,,,,,,,30,HOMBRE
956,ECUATORIANA,,,,,,,,46,HOMBRE
957,ECUATORIANA,,,,,,,,23,HOMBRE
958,ECUATORIANA,,,,,,,,36,HOMBRE
959,ECUATORIANA,,,,,,,,19,HOMBRE
960,ECUATORIANA,,,,,,,,45,HOMBRE
961,ECUATORIANA,,,,,,,,23,HOMBRE
962,ECUATORIANA,,,,,,,,35,HOMBRE
963,COLOMBIANA,,,,,,,,,MUJER
964,ECUATORIANA,,,,,,,,44,HOMBRE
965,ECUATORIANA,,,,,,,,47,HOMBRE
966,ECUATORIANA,,,,,,,,39,MUJER
967,ECUATORIANA,,,,,,,,48,HOMBRE
968,ECUATORIANA,,,,,,,,32,HOMBRE
969,ECUATORIANA,,,,,,,,35,HOMBRE
970,ECUATORIANA,,,,,,,,53,HOMBRE
971,ECUATORIANA,,,,,,,,28,HOMBRE
972,ECUATORIANA,,,,,,,,17,HOMBRE
973,ECUATORIANA,,,,,,,,24,HOMBRE
974,ECUATORIANA,,,,,,,,48,HOMBRE
975,ECUATORIANA,,,,,,,,21,HOMBRE
976,ECUATORIANA,,,,,,,,41,HOMBRE
977,ECUATORIANA,,,,,,,,21,MUJER
978,ECUATORIANA,,,,,,,,46,HOMBRE
979,ECUATORIANA,,,,,,,,40,HOMBRE
980,ECUATORIANA,,,,,,,,43,MUJER
981,ECUATORIANA,,,,,,,,33,HOMBRE
982,ECUATORIANA,,,,,,,,50,HOMBRE
983,ECUATORIANA,,,,,,,,25,HOMBRE
984,ECUATORIANA,,,,,,,,21,HOMBRE
985,ECUATORIANA,,,,,,,,48,HOMBRE
986,ECUATORIANA,,,,,,,,22,HOMBRE
987,ECUATORIANA,,,,,,,,59,MUJER
988,ECUATORIANA,,,,,,,,53,HOMBRE
989,ECUATORIANA,,,,,,,,31,MUJER
990,ECUATORIANA,,,,,,,,46,HOMBRE
991,ECUATORIANA,,,,,,,,42,HOMBRE
992,ECUATORIANA,,,,,,,,41,MUJER
993,ECUATORIANA,,,,,,,,32,HOMBRE
994,ECUATORIANA,,,,,,,,36,MUJER
995,ECUATORIANA,,,,,,,,53,HOMBRE
996,ECUATORIANA,,,,,,,,50,HOMBRE
997,ECUATORIANA,,,,,,,,49,HOMBRE
998,ECUATORIANA,,,,,,,,44,HOMBRE
999,ECUATORIANA,,,,,,,,36,HOMBRE
1000,ECUATORIANA,,,,,,,,53,HOMBRE
1001,ECUATORIANA,,,,,,,,32,HOMBRE
1002,,,,,,,,,,HOMBRE
1003,ECUATORIANA,,,,,,,,27,HOMBRE
1004,ECUATORIANA,,,,,,,,17,HOMBRE
1005,ECUATORIANA,,,,,,,,39,HOMBRE
1006,ECUATORIANA,,,,,,,,29,HOMBRE
1007,ECUATORIANA,,,,,,,,22,HOMBRE
1008,ECUATORIANA,,,,,,,,17,HOMBRE
1009,ECUATORIANA,,,,,,,,20,HOMBRE
1010,ECUATORIANA,,,,,,,,29,HOMBRE
1011,ECUATORIANA,,,,,,,,17,HOMBRE
1012,ECUATORIANA,,,,,,,,43,HOMBRE
1013,ECUATORIANA,,,,,,,,29,HOMBRE
1014,ECUATORIANA,,,,,,,,23,HOMBRE
1015,ECUATORIANA,,,,,,,,48,MUJER
1016,ECUATORIANA,,,,,,,,46,HOMBRE
1017,ECUATORIANA,,,,,,,,37,MUJER
1018,ECUATORIANA,,,,,,,,51,HOMBRE
1019,ECUATORIANA,,,,,,,,64,HOMBRE
1020,ECUATORIANA,,,,,,,,25,HOMBRE
1021,ECUATORIANA,,,,,,,,27,HOMBRE
1022,ECUATORIANA,,,,,,,,37,HOMBRE
1023,ECUATORIANA,,,,,,,,19,HOMBRE
1024,ECUATORIANA,,,,,,,,19,HOMBRE
1025,ECUATORIANA,,,,,,,,32,MUJER
1026,ECUATORIANA,,,,,,,,37,HOMBRE
1027,ECUATORIANA,,,,,,,,37,MUJER
